Site name: Gonari Schoolhouse meteorological monitoring station,,,,,,,,,,,,
Site description: on the roof of the schoolhouse at Gonari,,,,,,,,,,,,
Latitude: 22.504714N,,,,,,,,,,,,
Longitude: 89.435929E,,,,,,,,,,,,
"Start time: 26-Aug-2015, 0:00:00 local time (GMT +6)",,,,,,,,,,,,
"Stop time: 11-Sep-2015, 0:00:00 local time (GMT +6)",,,,,,,,,,,,
Sampling interval: 5 minutes,,,,,,,,,,,,
Notes: site measures atmospheric pressure only; used to convert water pressure to depth at the other locations. These data are part of a multi-year record.,,,,,,,,,,,,
,,,,,,,,,,,,
DATA,DATA,DATA,DATA,,,,,,,,,
Year,Month,Decimal day,Atmospheric pressure (kPa),Days,Dec,Dec,Hour,Mins,Date,Time,DateTime,Pressure (cm)
2015,9,5.315972222,100.58,5,0.32,7.58,7,35,9/5/2015,7:35 AM,9/05/15 07:35:00,1025.634376
2015,9,5.319444444,100.58,5,0.32,7.67,7,40,9/5/2015,7:40 AM,9/05/15 07:40:00,1025.634376
2015,9,5.322916667,100.58,5,0.32,7.75,7,45,9/5/2015,7:45 AM,9/05/15 07:45:00,1025.634376
2015,9,5.326388889,100.57,5,0.33,7.83,7,50,9/5/2015,7:50 AM,9/05/15 07:50:00,1025.532404
2015,9,5.329861111,100.57,5,0.33,7.92,7,55,9/5/2015,7:55 AM,9/05/15 07:55:00,1025.532404
2015,9,5.333333333,100.55,5,0.33,8.00,7,60,9/5/2015,8:00 AM,9/05/15 08:00:00,1025.32846
2015,9,5.336805556,100.54,5,0.34,8.08,8,5,9/5/2015,8:05 AM,9/05/15 08:05:00,1025.226488
2015,9,5.340277778,100.54,5,0.34,8.17,8,10,9/5/2015,8:10 AM,9/05/15 08:10:00,1025.226488
2015,9,5.34375,100.53,5,0.34,8.25,8,15,9/5/2015,8:15 AM,9/05/15 08:15:00,1025.124516
2015,9,5.347222222,100.53,5,0.35,8.33,8,20,9/5/2015,8:20 AM,9/05/15 08:20:00,1025.124516
2015,9,5.350694444,100.52,5,0.35,8.42,8,25,9/5/2015,8:25 AM,9/05/15 08:25:00,1025.022544
2015,9,5.354166667,100.5,5,0.35,8.50,8,30,9/5/2015,8:30 AM,9/05/15 08:30:00,1024.8186
2015,9,5.357638889,100.47,5,0.36,8.58,8,35,9/5/2015,8:35 AM,9/05/15 08:35:00,1024.512684
2015,9,5.361111111,100.45,5,0.36,8.67,8,40,9/5/2015,8:40 AM,9/05/15 08:40:00,1024.30874
2015,9,5.364583333,100.46,5,0.36,8.75,8,45,9/5/2015,8:45 AM,9/05/15 08:45:00,1024.410712
2015,9,5.368055556,100.45,5,0.37,8.83,8,50,9/5/2015,8:50 AM,9/05/15 08:50:00,1024.30874
2015,9,5.371527778,100.44,5,0.37,8.92,8,55,9/5/2015,8:55 AM,9/05/15 08:55:00,1024.206768
2015,9,5.375,100.43,5,0.38,9.00,9,0,9/5/2015,9:00 AM,9/05/15 09:00:00,1024.104796
2015,9,5.378472222,100.42,5,0.38,9.08,9,5,9/5/2015,9:05 AM,9/05/15 09:05:00,1024.002824
2015,9,5.381944444,100.4,5,0.38,9.17,9,10,9/5/2015,9:10 AM,9/05/15 09:10:00,1023.79888
2015,9,5.385416667,100.39,5,0.39,9.25,9,15,9/5/2015,9:15 AM,9/05/15 09:15:00,1023.696908
2015,9,5.388888889,100.39,5,0.39,9.33,9,20,9/5/2015,9:20 AM,9/05/15 09:20:00,1023.696908
2015,9,5.392361111,100.39,5,0.39,9.42,9,25,9/5/2015,9:25 AM,9/05/15 09:25:00,1023.696908
2015,9,5.395833333,100.39,5,0.40,9.50,9,30,9/5/2015,9:30 AM,9/05/15 09:30:00,1023.696908
2015,9,5.399305556,100.39,5,0.40,9.58,9,35,9/5/2015,9:35 AM,9/05/15 09:35:00,1023.696908
2015,9,5.402777778,100.39,5,0.40,9.67,9,40,9/5/2015,9:40 AM,9/05/15 09:40:00,1023.696908
2015,9,5.40625,100.38,5,0.41,9.75,9,45,9/5/2015,9:45 AM,9/05/15 09:45:00,1023.594936
2015,9,5.409722222,100.37,5,0.41,9.83,9,50,9/5/2015,9:50 AM,9/05/15 09:50:00,1023.492964
2015,9,5.413194444,100.36,5,0.41,9.92,9,55,9/5/2015,9:55 AM,9/05/15 09:55:00,1023.390992
2015,9,5.416666667,100.35,5,0.42,10.00,10,0,9/5/2015,10:00 AM,9/05/15 10:00:00,1023.28902
2015,9,5.420138889,100.34,5,0.42,10.08,10,5,9/5/2015,10:05 AM,9/05/15 10:05:00,1023.187048
2015,9,5.423611111,100.33,5,0.42,10.17,10,10,9/5/2015,10:10 AM,9/05/15 10:10:00,1023.085076
2015,9,5.427083333,100.32,5,0.43,10.25,10,15,9/5/2015,10:15 AM,9/05/15 10:15:00,1022.983104
2015,9,5.430555556,100.31,5,0.43,10.33,10,20,9/5/2015,10:20 AM,9/05/15 10:20:00,1022.881132
2015,9,5.434027778,100.31,5,0.43,10.42,10,25,9/5/2015,10:25 AM,9/05/15 10:25:00,1022.881132
2015,9,5.4375,100.33,5,0.44,10.50,10,30,9/5/2015,10:30 AM,9/05/15 10:30:00,1023.085076
2015,9,5.440972222,100.34,5,0.44,10.58,10,35,9/5/2015,10:35 AM,9/05/15 10:35:00,1023.187048
2015,9,5.444444444,100.35,5,0.44,10.67,10,40,9/5/2015,10:40 AM,9/05/15 10:40:00,1023.28902
2015,9,5.447916667,100.37,5,0.45,10.75,10,45,9/5/2015,10:45 AM,9/05/15 10:45:00,1023.492964
2015,9,5.451388889,100.37,5,0.45,10.83,10,50,9/5/2015,10:50 AM,9/05/15 10:50:00,1023.492964
2015,9,5.454861111,100.36,5,0.45,10.92,10,55,9/5/2015,10:55 AM,9/05/15 10:55:00,1023.390992
2015,9,5.458333333,100.36,5,0.46,11.00,11,0,9/5/2015,11:00 AM,9/05/15 11:00:00,1023.390992
2015,9,5.461805556,100.37,5,0.46,11.08,11,5,9/5/2015,11:05 AM,9/05/15 11:05:00,1023.492964
2015,9,5.465277778,100.36,5,0.47,11.17,11,10,9/5/2015,11:10 AM,9/05/15 11:10:00,1023.390992
2015,9,5.46875,100.37,5,0.47,11.25,11,15,9/5/2015,11:15 AM,9/05/15 11:15:00,1023.492964
2015,9,5.472222222,100.38,5,0.47,11.33,11,20,9/5/2015,11:20 AM,9/05/15 11:20:00,1023.594936
2015,9,5.475694444,100.4,5,0.48,11.42,11,25,9/5/2015,11:25 AM,9/05/15 11:25:00,1023.79888
2015,9,5.479166667,100.4,5,0.48,11.50,11,30,9/5/2015,11:30 AM,9/05/15 11:30:00,1023.79888
2015,9,5.482638889,100.41,5,0.48,11.58,11,35,9/5/2015,11:35 AM,9/05/15 11:35:00,1023.900852
2015,9,5.486111111,100.42,5,0.49,11.67,11,40,9/5/2015,11:40 AM,9/05/15 11:40:00,1024.002824
2015,9,5.489583333,100.41,5,0.49,11.75,11,45,9/5/2015,11:45 AM,9/05/15 11:45:00,1023.900852
2015,9,5.493055556,100.42,5,0.49,11.83,11,50,9/5/2015,11:50 AM,9/05/15 11:50:00,1024.002824
2015,9,5.496527778,100.42,5,0.50,11.92,11,55,9/5/2015,11:55 AM,9/05/15 11:55:00,1024.002824
2015,9,5.5,100.42,5,0.50,12.00,12,0,9/5/2015,12:00 PM,9/05/15 12:00:00,1024.002824
2015,9,5.503472222,100.41,5,0.50,12.08,12,5,9/5/2015,12:05 PM,9/05/15 12:05:00,1023.900852
2015,9,5.506944444,100.42,5,0.51,12.17,12,10,9/5/2015,12:10 PM,9/05/15 12:10:00,1024.002824
2015,9,5.510416667,100.42,5,0.51,12.25,12,15,9/5/2015,12:15 PM,9/05/15 12:15:00,1024.002824
2015,9,5.513888889,100.42,5,0.51,12.33,12,20,9/5/2015,12:20 PM,9/05/15 12:20:00,1024.002824
2015,9,5.517361111,100.44,5,0.52,12.42,12,25,9/5/2015,12:25 PM,9/05/15 12:25:00,1024.206768
2015,9,5.520833333,100.46,5,0.52,12.50,12,30,9/5/2015,12:30 PM,9/05/15 12:30:00,1024.410712
2015,9,5.524305556,100.43,5,0.52,12.58,12,35,9/5/2015,12:35 PM,9/05/15 12:35:00,1024.104796
2015,9,5.527777778,100.44,5,0.53,12.67,12,40,9/5/2015,12:40 PM,9/05/15 12:40:00,1024.206768
2015,9,5.53125,100.47,5,0.53,12.75,12,45,9/5/2015,12:45 PM,9/05/15 12:45:00,1024.512684
2015,9,5.534722222,100.47,5,0.53,12.83,12,50,9/5/2015,12:50 PM,9/05/15 12:50:00,1024.512684
2015,9,5.538194444,100.46,5,0.54,12.92,12,55,9/5/2015,12:55 PM,9/05/15 12:55:00,1024.410712
2015,9,5.541666667,100.48,5,0.54,13.00,13,0,9/5/2015,1:00 PM,9/05/15 13:00:00,1024.614656
2015,9,5.545138889,100.49,5,0.55,13.08,13,5,9/5/2015,1:05 PM,9/05/15 13:05:00,1024.716628
2015,9,5.548611111,100.51,5,0.55,13.17,13,10,9/5/2015,1:10 PM,9/05/15 13:10:00,1024.920572
2015,9,5.552083333,100.51,5,0.55,13.25,13,15,9/5/2015,1:15 PM,9/05/15 13:15:00,1024.920572
2015,9,5.555555556,100.52,5,0.56,13.33,13,20,9/5/2015,1:20 PM,9/05/15 13:20:00,1025.022544
2015,9,5.559027778,100.53,5,0.56,13.42,13,25,9/5/2015,1:25 PM,9/05/15 13:25:00,1025.124516
2015,9,5.5625,100.54,5,0.56,13.50,13,30,9/5/2015,1:30 PM,9/05/15 13:30:00,1025.226488
2015,9,5.565972222,100.56,5,0.57,13.58,13,35,9/5/2015,1:35 PM,9/05/15 13:35:00,1025.430432
2015,9,5.569444444,100.57,5,0.57,13.67,13,40,9/5/2015,1:40 PM,9/05/15 13:40:00,1025.532404
2015,9,5.572916667,100.58,5,0.57,13.75,13,45,9/5/2015,1:45 PM,9/05/15 13:45:00,1025.634376
2015,9,5.576388889,100.59,5,0.58,13.83,13,50,9/5/2015,1:50 PM,9/05/15 13:50:00,1025.736348
2015,9,5.579861111,100.6,5,0.58,13.92,13,55,9/5/2015,1:55 PM,9/05/15 13:55:00,1025.83832
2015,9,5.583333333,100.61,5,0.58,14.00,14,0,9/5/2015,2:00 PM,9/05/15 14:00:00,1025.940292
2015,9,5.586805556,100.6,5,0.59,14.08,14,5,9/5/2015,2:05 PM,9/05/15 14:05:00,1025.83832
2015,9,5.590277778,100.6,5,0.59,14.17,14,10,9/5/2015,2:10 PM,9/05/15 14:10:00,1025.83832
2015,9,5.59375,100.61,5,0.59,14.25,14,15,9/5/2015,2:15 PM,9/05/15 14:15:00,1025.940292
2015,9,5.597222222,100.61,5,0.60,14.33,14,20,9/5/2015,2:20 PM,9/05/15 14:20:00,1025.940292
2015,9,5.600694444,100.61,5,0.60,14.42,14,25,9/5/2015,2:25 PM,9/05/15 14:25:00,1025.940292
2015,9,5.604166667,100.63,5,0.60,14.50,14,30,9/5/2015,2:30 PM,9/05/15 14:30:00,1026.144236
2015,9,5.607638889,100.63,5,0.61,14.58,14,35,9/5/2015,2:35 PM,9/05/15 14:35:00,1026.144236
2015,9,5.611111111,100.64,5,0.61,14.67,14,40,9/5/2015,2:40 PM,9/05/15 14:40:00,1026.246208
2015,9,5.614583333,100.64,5,0.61,14.75,14,45,9/5/2015,2:45 PM,9/05/15 14:45:00,1026.246208
2015,9,5.618055556,100.64,5,0.62,14.83,14,50,9/5/2015,2:50 PM,9/05/15 14:50:00,1026.246208
2015,9,5.621527778,100.66,5,0.62,14.92,14,55,9/5/2015,2:55 PM,9/05/15 14:55:00,1026.450152
2015,9,5.625,100.67,5,0.63,15.00,15,0,9/5/2015,3:00 PM,9/05/15 15:00:00,1026.552124
2015,9,5.628472222,100.68,5,0.63,15.08,15,5,9/5/2015,3:05 PM,9/05/15 15:05:00,1026.654096
2015,9,5.631944444,100.69,5,0.63,15.17,15,10,9/5/2015,3:10 PM,9/05/15 15:10:00,1026.756068
2015,9,5.635416667,100.7,5,0.64,15.25,15,15,9/5/2015,3:15 PM,9/05/15 15:15:00,1026.85804
2015,9,5.638888889,100.7,5,0.64,15.33,15,20,9/5/2015,3:20 PM,9/05/15 15:20:00,1026.85804
2015,9,5.642361111,100.71,5,0.64,15.42,15,25,9/5/2015,3:25 PM,9/05/15 15:25:00,1026.960012
2015,9,5.645833333,100.71,5,0.65,15.50,15,30,9/5/2015,3:30 PM,9/05/15 15:30:00,1026.960012
2015,9,5.649305556,100.71,5,0.65,15.58,15,35,9/5/2015,3:35 PM,9/05/15 15:35:00,1026.960012
2015,9,5.652777778,100.71,5,0.65,15.67,15,40,9/5/2015,3:40 PM,9/05/15 15:40:00,1026.960012
2015,9,5.65625,100.72,5,0.66,15.75,15,45,9/5/2015,3:45 PM,9/05/15 15:45:00,1027.061984
2015,9,5.659722222,100.72,5,0.66,15.83,15,50,9/5/2015,3:50 PM,9/05/15 15:50:00,1027.061984
2015,9,5.663194444,100.73,5,0.66,15.92,15,55,9/5/2015,3:55 PM,9/05/15 15:55:00,1027.163956
2015,9,5.666666667,100.73,5,0.67,16.00,16,0,9/5/2015,4:00 PM,9/05/15 16:00:00,1027.163956
2015,9,5.670138889,100.72,5,0.67,16.08,16,5,9/5/2015,4:05 PM,9/05/15 16:05:00,1027.061984
2015,9,5.673611111,100.71,5,0.67,16.17,16,10,9/5/2015,4:10 PM,9/05/15 16:10:00,1026.960012
2015,9,5.677083333,100.71,5,0.68,16.25,16,15,9/5/2015,4:15 PM,9/05/15 16:15:00,1026.960012
2015,9,5.680555556,100.71,5,0.68,16.33,16,20,9/5/2015,4:20 PM,9/05/15 16:20:00,1026.960012
2015,9,5.684027778,100.7,5,0.68,16.42,16,25,9/5/2015,4:25 PM,9/05/15 16:25:00,1026.85804
2015,9,5.6875,100.7,5,0.69,16.50,16,30,9/5/2015,4:30 PM,9/05/15 16:30:00,1026.85804
2015,9,5.690972222,100.71,5,0.69,16.58,16,35,9/5/2015,4:35 PM,9/05/15 16:35:00,1026.960012
2015,9,5.694444444,100.7,5,0.69,16.67,16,40,9/5/2015,4:40 PM,9/05/15 16:40:00,1026.85804
2015,9,5.697916667,100.69,5,0.70,16.75,16,45,9/5/2015,4:45 PM,9/05/15 16:45:00,1026.756068
2015,9,5.701388889,100.69,5,0.70,16.83,16,50,9/5/2015,4:50 PM,9/05/15 16:50:00,1026.756068
2015,9,5.704861111,100.69,5,0.70,16.92,16,55,9/5/2015,4:55 PM,9/05/15 16:55:00,1026.756068
2015,9,5.708333333,100.7,5,0.71,17.00,17,0,9/5/2015,5:00 PM,9/05/15 17:00:00,1026.85804
2015,9,5.711805556,100.7,5,0.71,17.08,17,5,9/5/2015,5:05 PM,9/05/15 17:05:00,1026.85804
2015,9,5.715277778,100.69,5,0.72,17.17,17,10,9/5/2015,5:10 PM,9/05/15 17:10:00,1026.756068
2015,9,5.71875,100.69,5,0.72,17.25,17,15,9/5/2015,5:15 PM,9/05/15 17:15:00,1026.756068
2015,9,5.722222222,100.69,5,0.72,17.33,17,20,9/5/2015,5:20 PM,9/05/15 17:20:00,1026.756068
2015,9,5.725694444,100.68,5,0.73,17.42,17,25,9/5/2015,5:25 PM,9/05/15 17:25:00,1026.654096
2015,9,5.729166667,100.68,5,0.73,17.50,17,30,9/5/2015,5:30 PM,9/05/15 17:30:00,1026.654096
2015,9,5.732638889,100.67,5,0.73,17.58,17,35,9/5/2015,5:35 PM,9/05/15 17:35:00,1026.552124
2015,9,5.736111111,100.66,5,0.74,17.67,17,40,9/5/2015,5:40 PM,9/05/15 17:40:00,1026.450152
2015,9,5.739583333,100.65,5,0.74,17.75,17,45,9/5/2015,5:45 PM,9/05/15 17:45:00,1026.34818
2015,9,5.743055556,100.65,5,0.74,17.83,17,50,9/5/2015,5:50 PM,9/05/15 17:50:00,1026.34818
2015,9,5.746527778,100.65,5,0.75,17.92,17,55,9/5/2015,5:55 PM,9/05/15 17:55:00,1026.34818
2015,9,5.75,100.64,5,0.75,18.00,18,0,9/5/2015,6:00 PM,9/05/15 18:00:00,1026.246208
2015,9,5.753472222,100.64,5,0.75,18.08,18,5,9/5/2015,6:05 PM,9/05/15 18:05:00,1026.246208
2015,9,5.756944444,100.63,5,0.76,18.17,18,10,9/5/2015,6:10 PM,9/05/15 18:10:00,1026.144236
2015,9,5.760416667,100.63,5,0.76,18.25,18,15,9/5/2015,6:15 PM,9/05/15 18:15:00,1026.144236
2015,9,5.763888889,100.62,5,0.76,18.33,18,20,9/5/2015,6:20 PM,9/05/15 18:20:00,1026.042264
2015,9,5.767361111,100.61,5,0.77,18.42,18,25,9/5/2015,6:25 PM,9/05/15 18:25:00,1025.940292
2015,9,5.770833333,100.6,5,0.77,18.50,18,30,9/5/2015,6:30 PM,9/05/15 18:30:00,1025.83832
2015,9,5.774305556,100.6,5,0.77,18.58,18,35,9/5/2015,6:35 PM,9/05/15 18:35:00,1025.83832
2015,9,5.777777778,100.6,5,0.78,18.67,18,40,9/5/2015,6:40 PM,9/05/15 18:40:00,1025.83832
2015,9,5.78125,100.59,5,0.78,18.75,18,45,9/5/2015,6:45 PM,9/05/15 18:45:00,1025.736348
2015,9,5.784722222,100.59,5,0.78,18.83,18,50,9/5/2015,6:50 PM,9/05/15 18:50:00,1025.736348
2015,9,5.788194444,100.58,5,0.79,18.92,18,55,9/5/2015,6:55 PM,9/05/15 18:55:00,1025.634376
2015,9,5.791666667,100.57,5,0.79,19.00,19,0,9/5/2015,7:00 PM,9/05/15 19:00:00,1025.532404
2015,9,5.795138889,100.57,5,0.80,19.08,19,5,9/5/2015,7:05 PM,9/05/15 19:05:00,1025.532404
2015,9,5.798611111,100.56,5,0.80,19.17,19,10,9/5/2015,7:10 PM,9/05/15 19:10:00,1025.430432
2015,9,5.802083333,100.56,5,0.80,19.25,19,15,9/5/2015,7:15 PM,9/05/15 19:15:00,1025.430432
2015,9,5.805555556,100.55,5,0.81,19.33,19,20,9/5/2015,7:20 PM,9/05/15 19:20:00,1025.32846
2015,9,5.809027778,100.55,5,0.81,19.42,19,25,9/5/2015,7:25 PM,9/05/15 19:25:00,1025.32846
2015,9,5.8125,100.55,5,0.81,19.50,19,30,9/5/2015,7:30 PM,9/05/15 19:30:00,1025.32846
2015,9,5.815972222,100.54,5,0.82,19.58,19,35,9/5/2015,7:35 PM,9/05/15 19:35:00,1025.226488
2015,9,5.819444444,100.54,5,0.82,19.67,19,40,9/5/2015,7:40 PM,9/05/15 19:40:00,1025.226488
2015,9,5.822916667,100.54,5,0.82,19.75,19,45,9/5/2015,7:45 PM,9/05/15 19:45:00,1025.226488
2015,9,5.826388889,100.54,5,0.83,19.83,19,50,9/5/2015,7:50 PM,9/05/15 19:50:00,1025.226488
2015,9,5.829861111,100.53,5,0.83,19.92,19,55,9/5/2015,7:55 PM,9/05/15 19:55:00,1025.124516
2015,9,5.833333333,100.52,5,0.83,20.00,20,0,9/5/2015,8:00 PM,9/05/15 20:00:00,1025.022544
2015,9,5.836805556,100.52,5,0.84,20.08,20,5,9/5/2015,8:05 PM,9/05/15 20:05:00,1025.022544
2015,9,5.840277778,100.52,5,0.84,20.17,20,10,9/5/2015,8:10 PM,9/05/15 20:10:00,1025.022544
2015,9,5.84375,100.52,5,0.84,20.25,20,15,9/5/2015,8:15 PM,9/05/15 20:15:00,1025.022544
2015,9,5.847222222,100.52,5,0.85,20.33,20,20,9/5/2015,8:20 PM,9/05/15 20:20:00,1025.022544
2015,9,5.850694444,100.52,5,0.85,20.42,20,25,9/5/2015,8:25 PM,9/05/15 20:25:00,1025.022544
2015,9,5.854166667,100.52,5,0.85,20.50,20,30,9/5/2015,8:30 PM,9/05/15 20:30:00,1025.022544
2015,9,5.857638889,100.52,5,0.86,20.58,20,35,9/5/2015,8:35 PM,9/05/15 20:35:00,1025.022544
2015,9,5.861111111,100.51,5,0.86,20.67,20,40,9/5/2015,8:40 PM,9/05/15 20:40:00,1024.920572
2015,9,5.864583333,100.52,5,0.86,20.75,20,45,9/5/2015,8:45 PM,9/05/15 20:45:00,1025.022544
2015,9,5.868055556,100.52,5,0.87,20.83,20,50,9/5/2015,8:50 PM,9/05/15 20:50:00,1025.022544
2015,9,5.871527778,100.52,5,0.87,20.92,20,55,9/5/2015,8:55 PM,9/05/15 20:55:00,1025.022544
2015,9,5.875,100.52,5,0.88,21.00,21,0,9/5/2015,9:00 PM,9/05/15 21:00:00,1025.022544
2015,9,5.878472222,100.52,5,0.88,21.08,21,5,9/5/2015,9:05 PM,9/05/15 21:05:00,1025.022544
2015,9,5.881944444,100.52,5,0.88,21.17,21,10,9/5/2015,9:10 PM,9/05/15 21:10:00,1025.022544
2015,9,5.885416667,100.52,5,0.89,21.25,21,15,9/5/2015,9:15 PM,9/05/15 21:15:00,1025.022544
2015,9,5.888888889,100.53,5,0.89,21.33,21,20,9/5/2015,9:20 PM,9/05/15 21:20:00,1025.124516
2015,9,5.892361111,100.53,5,0.89,21.42,21,25,9/5/2015,9:25 PM,9/05/15 21:25:00,1025.124516
2015,9,5.895833333,100.52,5,0.90,21.50,21,30,9/5/2015,9:30 PM,9/05/15 21:30:00,1025.022544
2015,9,5.899305556,100.52,5,0.90,21.58,21,35,9/5/2015,9:35 PM,9/05/15 21:35:00,1025.022544
2015,9,5.902777778,100.52,5,0.90,21.67,21,40,9/5/2015,9:40 PM,9/05/15 21:40:00,1025.022544
2015,9,5.90625,100.52,5,0.91,21.75,21,45,9/5/2015,9:45 PM,9/05/15 21:45:00,1025.022544
2015,9,5.909722222,100.52,5,0.91,21.83,21,50,9/5/2015,9:50 PM,9/05/15 21:50:00,1025.022544
2015,9,5.913194444,100.52,5,0.91,21.92,21,55,9/5/2015,9:55 PM,9/05/15 21:55:00,1025.022544
2015,9,5.916666667,100.52,5,0.92,22.00,22,0,9/5/2015,10:00 PM,9/05/15 22:00:00,1025.022544
2015,9,5.920138889,100.52,5,0.92,22.08,22,5,9/5/2015,10:05 PM,9/05/15 22:05:00,1025.022544
2015,9,5.923611111,100.52,5,0.92,22.17,22,10,9/5/2015,10:10 PM,9/05/15 22:10:00,1025.022544
2015,9,5.927083333,100.52,5,0.93,22.25,22,15,9/5/2015,10:15 PM,9/05/15 22:15:00,1025.022544
2015,9,5.930555556,100.52,5,0.93,22.33,22,20,9/5/2015,10:20 PM,9/05/15 22:20:00,1025.022544
2015,9,5.934027778,100.51,5,0.93,22.42,22,25,9/5/2015,10:25 PM,9/05/15 22:25:00,1024.920572
2015,9,5.9375,100.51,5,0.94,22.50,22,30,9/5/2015,10:30 PM,9/05/15 22:30:00,1024.920572
2015,9,5.940972222,100.51,5,0.94,22.58,22,35,9/5/2015,10:35 PM,9/05/15 22:35:00,1024.920572
2015,9,5.944444444,100.52,5,0.94,22.67,22,40,9/5/2015,10:40 PM,9/05/15 22:40:00,1025.022544
2015,9,5.947916667,100.52,5,0.95,22.75,22,45,9/5/2015,10:45 PM,9/05/15 22:45:00,1025.022544
2015,9,5.951388889,100.52,5,0.95,22.83,22,50,9/5/2015,10:50 PM,9/05/15 22:50:00,1025.022544
2015,9,5.954861111,100.52,5,0.95,22.92,22,55,9/5/2015,10:55 PM,9/05/15 22:55:00,1025.022544
2015,9,5.958333333,100.52,5,0.96,23.00,23,0,9/5/2015,11:00 PM,9/05/15 23:00:00,1025.022544
2015,9,5.961805556,100.52,5,0.96,23.08,23,5,9/5/2015,11:05 PM,9/05/15 23:05:00,1025.022544
2015,9,5.965277778,100.52,5,0.97,23.17,23,10,9/5/2015,11:10 PM,9/05/15 23:10:00,1025.022544
2015,9,5.96875,100.52,5,0.97,23.25,23,15,9/5/2015,11:15 PM,9/05/15 23:15:00,1025.022544
2015,9,5.972222222,100.53,5,0.97,23.33,23,20,9/5/2015,11:20 PM,9/05/15 23:20:00,1025.124516
2015,9,5.975694444,100.54,5,0.98,23.42,23,25,9/5/2015,11:25 PM,9/05/15 23:25:00,1025.226488
2015,9,5.979166667,100.54,5,0.98,23.50,23,30,9/5/2015,11:30 PM,9/05/15 23:30:00,1025.226488
2015,9,5.982638889,100.54,5,0.98,23.58,23,35,9/5/2015,11:35 PM,9/05/15 23:35:00,1025.226488
2015,9,5.986111111,100.54,5,0.99,23.67,23,40,9/5/2015,11:40 PM,9/05/15 23:40:00,1025.226488
2015,9,5.989583333,100.54,5,0.99,23.75,23,45,9/5/2015,11:45 PM,9/05/15 23:45:00,1025.226488
2015,9,5.993055556,100.55,5,0.99,23.83,23,50,9/5/2015,11:50 PM,9/05/15 23:50:00,1025.32846
2015,9,5.996527778,100.55,5,1.00,23.92,23,55,9/5/2015,11:55 PM,9/05/15 23:55:00,1025.32846
2015,9,6,100.56,6,0.00,0.00,0,0,9/6/2015,12:00 AM,9/06/15 00:00:00,1025.430432
2015,9,6.003472222,100.56,6,0.00,0.08,0,5,9/6/2015,12:05 AM,9/06/15 00:05:00,1025.430432
2015,9,6.006944444,100.57,6,0.01,0.17,0,10,9/6/2015,12:10 AM,9/06/15 00:10:00,1025.532404
2015,9,6.010416667,100.57,6,0.01,0.25,0,15,9/6/2015,12:15 AM,9/06/15 00:15:00,1025.532404
2015,9,6.013888889,100.57,6,0.01,0.33,0,20,9/6/2015,12:20 AM,9/06/15 00:20:00,1025.532404
2015,9,6.017361111,100.57,6,0.02,0.42,0,25,9/6/2015,12:25 AM,9/06/15 00:25:00,1025.532404
2015,9,6.020833333,100.58,6,0.02,0.50,0,30,9/6/2015,12:30 AM,9/06/15 00:30:00,1025.634376
2015,9,6.024305556,100.59,6,0.02,0.58,0,35,9/6/2015,12:35 AM,9/06/15 00:35:00,1025.736348
2015,9,6.027777778,100.59,6,0.03,0.67,0,40,9/6/2015,12:40 AM,9/06/15 00:40:00,1025.736348
2015,9,6.03125,100.59,6,0.03,0.75,0,45,9/6/2015,12:45 AM,9/06/15 00:45:00,1025.736348
2015,9,6.034722222,100.6,6,0.03,0.83,0,50,9/6/2015,12:50 AM,9/06/15 00:50:00,1025.83832
2015,9,6.038194444,100.6,6,0.04,0.92,0,55,9/6/2015,12:55 AM,9/06/15 00:55:00,1025.83832
2015,9,6.041666667,100.61,6,0.04,1.00,1,0,9/6/2015,1:00 AM,9/06/15 01:00:00,1025.940292
2015,9,6.045138889,100.62,6,0.05,1.08,1,5,9/6/2015,1:05 AM,9/06/15 01:05:00,1026.042264
2015,9,6.048611111,100.62,6,0.05,1.17,1,10,9/6/2015,1:10 AM,9/06/15 01:10:00,1026.042264
2015,9,6.052083333,100.62,6,0.05,1.25,1,15,9/6/2015,1:15 AM,9/06/15 01:15:00,1026.042264
2015,9,6.055555556,100.62,6,0.06,1.33,1,20,9/6/2015,1:20 AM,9/06/15 01:20:00,1026.042264
2015,9,6.059027778,100.63,6,0.06,1.42,1,25,9/6/2015,1:25 AM,9/06/15 01:25:00,1026.144236
2015,9,6.0625,100.64,6,0.06,1.50,1,30,9/6/2015,1:30 AM,9/06/15 01:30:00,1026.246208
2015,9,6.065972222,100.65,6,0.07,1.58,1,35,9/6/2015,1:35 AM,9/06/15 01:35:00,1026.34818
2015,9,6.069444444,100.64,6,0.07,1.67,1,40,9/6/2015,1:40 AM,9/06/15 01:40:00,1026.246208
2015,9,6.072916667,100.66,6,0.07,1.75,1,45,9/6/2015,1:45 AM,9/06/15 01:45:00,1026.450152
2015,9,6.076388889,100.66,6,0.08,1.83,1,50,9/6/2015,1:50 AM,9/06/15 01:50:00,1026.450152
2015,9,6.079861111,100.67,6,0.08,1.92,1,55,9/6/2015,1:55 AM,9/06/15 01:55:00,1026.552124
2015,9,6.083333333,100.67,6,0.08,2.00,1,60,9/6/2015,2:00 AM,9/06/15 02:00:00,1026.552124
2015,9,6.086805556,100.68,6,0.09,2.08,2,5,9/6/2015,2:05 AM,9/06/15 02:05:00,1026.654096
